Date,Singapore ETF,Malaysia ETF,Philippines ETF,Vietnam ETF,CapitaLand Integ. Comm. Trust,Ascendas REIT,DBS Group,Maybank,BCA
2016-12-28,13.999414443969727,20.14795684814453,28.713306427001953,11.612788200378418,1.2019208669662476,1.3744871616363525,10.046553611755371,4.4947052001953125,2459.51904296875
2016-12-29,14.027302742004395,20.385923385620117,29.369556427001953,11.866817474365234,1.192381739616394,1.3805423974990845,9.994800567626953,4.511664867401123,2563.912841796875
2016-12-30,13.894837379455566,20.24169921875,29.144817352294922,11.830528259277344,1.1987415552139282,1.3744871616363525,9.971796989440918,4.636046886444092,2588.968017578125
2017-01-03,14.03427791595459,20.256122589111328,29.135822296142578,12.030120849609375,1.224178671836853,1.4047622680664062,9.960293769836426,4.528625965118408,2634.90087890625
2017-01-04,14.257372856140137,20.407556533813477,30.14267921447754,12.138991355895996,1.2273584604263306,1.398707389831543,10.075309753417969,4.568202972412109,2622.373779296875
2017-01-05,14.529273986816406,20.703210830688477,31.09559440612793,12.33858585357666,1.2368974685668945,1.41081702709198,10.236330032348633,4.630393028259277,2618.19775390625
2017-01-06,14.438638687133789,20.782535552978516,30.98772430419922,12.220645904541016,1.252795934677124,1.441092848777771,10.161569595336914,4.664316177368164,2605.6708984375
2017-01-09,14.550193786621094,20.703210830688477,31.014692306518555,12.084556579589844,1.2496161460876465,1.441092848777771,10.265085220336914,4.669970512390137,2563.912841796875
2017-01-10,14.689624786376953,20.818593978881836,31.320344924926758,12.138991355895996,1.2782334089279175,1.4653122425079346,10.345595359802246,4.681278228759766,2572.26416015625
2017-01-11,14.766317367553711,20.897920608520508,31.329326629638672,12.275078773498535,1.2782334089279175,1.4713674783706665,10.374347686767578,4.692584037780762,2555.5615234375
2017-01-12,14.801177978515625,21.063770294189453,31.077611923217773,12.266007423400879,1.2591553926467896,1.4592573642730713,10.420354843139648,4.698238372802734,2559.737060546875
2017-01-13,14.898782730102539,20.94118309020996,30.843887329101562,12.256936073303223,1.2686944007873535,1.4592573642730713,10.529618263244629,4.703892230987549,2551.385986328125
2017-01-17,14.863920211791992,20.82579803466797,30.376413345336914,12.138991355895996,1.265514612197876,1.4713674783706665,10.552619934082031,4.619085311889648,2534.682373046875
2017-01-18,14.752374649047852,20.746477127075195,30.160659790039062,12.175281524658203,1.262334942817688,1.4653122425079346,10.466360092163086,4.6417012214660645,2555.5615234375
2017-01-19,14.822090148925781,20.768112182617188,30.376413345336914,11.984759330749512,1.252795934677124,1.453202724456787,10.51236629486084,4.664316177368164,2568.088623046875
2017-01-20,14.905753135681152,20.782535552978516,30.52924346923828,12.066413879394531,1.262334942817688,1.4592573642730713,10.50661563873291,4.675623416900635,2547.210205078125
2017-01-23,15.010332107543945,20.96281623840332,31.383262634277344,12.247862815856934,1.2464364767074585,1.4592573642730713,10.54687213897705,4.681278228759766,2513.80419921875
2017-01-24,15.128851890563965,21.15030288696289,31.62598419189453,12.438383102416992,1.240077257156372,1.453202724456787,10.730894088745117,4.703892230987549,2513.80419921875
2017-01-25,15.191598892211914,21.26568603515625,31.563064575195312,12.520038604736328,1.23053777217865,1.453202724456787,10.840157508850098,4.709545135498047,2497.1005859375
2017-01-26,15.066107749938965,21.229625701904297,31.122560501098633,12.365805625915527,1.2393978834152222,1.4774223566055298,10.943672180175781,4.703892230987549,2555.5615234375
2017-01-27,15.045186042785645,21.179149627685547,31.17650032043457,12.365805625915527,1.2490804195404053,1.4774223566055298,11.024178504943848,4.664316177368164,2572.26416015625
2017-01-30,15.15673828125,21.16472816467285,31.24842071533203,12.33858585357666,1.2490804195404053,1.4774223566055298,11.024178504943848,4.664316177368164,2580.616455078125
2017-01-31,15.177654266357422,21.063770294189453,30.816911697387695,12.302298545837402,1.2523083686828613,1.489532232284546,10.909167289733887,4.647355079650879,2555.5615234375
2017-02-01,15.212512969970703,21.027713775634766,30.80791473388672,12.447458267211914,1.2587634325027466,1.501642107963562,10.857409477233887,4.647355079650879,2576.440185546875
2017-02-02,15.21948528289795,21.092618942260742,30.92479133605957,12.402095794677734,1.2523083686828613,1.5009349584579468,10.79990291595459,4.596470832824707,2580.616455078125
2017-02-03,15.282230377197266,21.244049072265625,30.93377685546875,12.402095794677734,1.2684463262557983,1.5009349584579468,10.730894088745117,4.636046886444092,2584.791748046875
2017-02-06,15.247368812561035,21.215206146240234,31.06862449645996,12.393022537231445,1.2652188539505005,1.5133394002914429,10.886165618896484,4.647355079650879,2605.6708984375
2017-02-07,15.205538749694824,21.10704231262207,30.75397491455078,12.420238494873047,1.2652188539505005,1.5133394002914429,10.845907211303711,4.619085311889648,2609.846435546875
2017-02-08,15.212512969970703,21.171937942504883,30.664085388183594,12.438383102416992,1.2716736793518066,1.5009349584579468,10.81140422821045,4.636046886444092,2605.6708984375
2017-02-09,15.30314826965332,21.236835479736328,30.691051483154297,12.447458267211914,1.2781291007995605,1.5133394002914429,10.822906494140625,4.636046886444092,2609.846435546875
2017-02-10,15.37983512878418,21.337793350219727,30.709030151367188,12.447458267211914,1.2781291007995605,1.5319459438323975,10.909167289733887,4.692584037780762,2505.45263671875
2017-02-13,15.37286376953125,21.431537628173828,30.906814575195312,12.728703498840332,1.2781291007995605,1.538148045539856,10.874665260314941,4.720853328704834,2593.14306640625
2017-02-14,15.198568344116211,21.402692794799805,30.574180603027344,12.710559844970703,1.2813568115234375,1.5319459438323975,10.500864028930664,4.703892230987549,2588.968017578125
2017-02-15,15.268290519714355,21.445960998535156,30.421367645263672,12.783140182495117,1.2749013900756836,1.5319459438323975,10.483611106872559,4.7321600914001465,2588.968017578125
2017-02-16,15.268290519714355,21.316162109375,30.51125717163086,12.610760688781738,1.2619911432266235,1.5319459438323975,10.661887168884277,4.749121189117432,2588.968017578125
2017-02-17,15.338006019592285,21.373849868774414,30.250558853149414,12.610760688781738,1.2716736793518066,1.538148045539856,10.696391105651855,4.78304386138916,2584.791748046875
2017-02-21,15.275257110595703,21.402692794799805,30.385406494140625,12.647051811218262,1.2684463262557983,1.5443508625030518,10.61587905883789,4.749121189117432,2588.968017578125
2017-02-22,15.512303352355957,21.417118072509766,30.48428726196289,12.574472427368164,1.2619911432266235,1.5443508625030518,10.782649993896484,4.7604289054870605,2588.968017578125
2017-02-23,15.609910011291504,21.438749313354492,30.70004653930664,12.492820739746094,1.2749013900756836,1.538148045539856,10.863158226013184,4.749121189117432,2588.968017578125
2017-02-24,15.547162055969238,21.337793350219727,30.367422103881836,12.438383102416992,1.2652188539505005,1.5319459438323975,10.85166072845459,4.86219596862793,2588.968017578125
2017-02-27,15.519275665283203,21.301738739013672,30.12470054626465,12.510965347290039,1.2684463262557983,1.538148045539856,10.817156791687012,4.873504161834717,2588.968017578125
2017-02-28,15.56110668182373,21.26568603515625,29.881977081298828,12.256936073303223,1.2716736793518066,1.550552487373352,10.771150588989258,4.86219596862793,2580.616455078125
2017-03-01,15.58201789855957,21.445960998535156,30.19661521911621,12.33858585357666,1.2684463262557983,1.5443508625030518,10.822906494140625,4.873504161834717,2588.968017578125
2017-03-02,15.421667098999023,21.402692794799805,29.944904327392578,12.129919052124023,1.2619911432266235,1.5319459438323975,10.943672180175781,4.947000503540039,2588.968017578125
2017-03-03,15.533218383789062,21.460386276245117,30.32247543334961,12.175281524658203,1.2555358409881592,1.5443508625030518,10.932169914245605,4.935693740844727,2584.791748046875
2017-03-06,15.477441787719727,21.69835662841797,30.628124237060547,12.202500343322754,1.2490804195404053,1.538148045539856,10.96092700958252,4.986577033996582,2584.791748046875
2017-03-07,15.519275665283203,21.77767562866211,30.547216415405273,12.157136917114258,1.245853066444397,1.538148045539856,10.978177070617676,4.975271224975586,2580.616455078125
2017-03-08,15.470470428466797,21.59018325805664,30.403379440307617,12.075484275817871,1.245853066444397,1.5443508625030518,11.087441444396973,4.992232322692871,2588.968017578125
2017-03-09,15.310118675231934,21.482017517089844,30.43035125732422,12.129919052124023,1.2426254749298096,1.5195419788360596,10.891915321350098,4.935693740844727,2609.846435546875
2017-03-10,15.568077087402344,21.59739875793457,30.349443435668945,12.220645904541016,1.2490804195404053,1.5319459438323975,10.886165618896484,4.958309173583984,2609.846435546875
2017-03-13,15.588993072509766,21.691143035888672,30.5921688079834,12.175281524658203,1.2523083686828613,1.5443508625030518,10.989678382873535,4.975271224975586,2597.319091796875
2017-03-14,15.505330085754395,21.604604721069336,30.520248413085938,12.175281524658203,1.245853066444397,1.5443508625030518,11.035687446594238,5.003538131713867,2618.19775390625
2017-03-15,15.784202575683594,21.871416091918945,31.077611923217773,12.247862815856934,1.2490804195404053,1.5319459438323975,11.001178741455078,4.947000503540039,2614.0224609375
2017-03-16,15.881805419921875,22.001220703125,30.97872543334961,12.320442199707031,1.2523083686828613,1.550552487373352,10.995427131652832,5.003538131713867,2651.604248046875
2017-03-17,15.85391902923584,22.051698684692383,31.13155746459961,12.411169052124023,1.245853066444397,1.550552487373352,11.006929397583008,5.031806468963623,2664.131103515625
2017-03-20,15.867865562438965,22.188711166381836,31.086606979370117,12.465601921081543,1.245853066444397,1.5629572868347168,10.932169914245605,5.031806468963623,2685.01025390625
2017-03-21,15.672651290893555,22.022855758666992,30.70004653930664,12.447458267211914,1.2587634325027466,1.5567549467086792,10.92641830444336,5.088345050811768,2714.240478515625
2017-03-22,15.65173625946045,22.15265464782715,30.7449951171875,12.483746528625488,1.2523083686828613,1.550552487373352,10.736644744873047,5.054421424865723,2726.767578125
2017-03-23,15.672651290893555,22.11659812927246,30.736003875732422,12.637978553771973,1.2555358409881592,1.5567549467086792,10.725140571594238,5.088345050811768,2772.70068359375
