Date,Ticker,Price,Ret_1d,Ret_5d,Ret_20d,Vol_20d,RSI,MACD,MACD_Signal,Target
2015-04-27,Singapore ETF,17.655609130859375,0.002934816773582538,0.01862888984968869,0.06133533722929663,0.0073955086229676465,79.31016923043627,0.26985497217543397,0.2265808990141026,0
2015-04-28,Singapore ETF,17.78476333618164,0.007315193962723399,0.02991778408253709,0.06992996481315639,0.0073989887037385245,78.37812667550959,0.2875010289204205,0.2387649249953662,0
2015-04-29,Singapore ETF,17.733102798461914,-0.0029047638556216615,0.02309983661880266,0.07265645019101807,0.007259826217253403,79.09102625721275,0.2939288535159683,0.2497977106994866,0
2015-04-30,Singapore ETF,17.66852569580078,-0.003641613280826017,0.014084809247340013,0.06128787156662896,0.007380779081973326,77.67868091586949,0.29046383207778703,0.25793093497514674,0
2015-05-01,Singapore ETF,17.681434631347656,0.0007306175834433937,0.004401845943084792,0.049846200818775,0.0071072248401118825,81.4814662881709,0.2854687151874806,0.2634384910176135,0
2015-05-04,Singapore ETF,17.603944778442383,-0.00438255461284176,-0.002926228828134314,0.04284594392800445,0.007270301064323264,69.76759361337497,0.27212043060933055,0.2651748789359569,0
2015-05-05,Singapore ETF,17.461872100830078,-0.008070502344808883,-0.018155498009617466,0.0408004035395888,0.007398609575001844,54.32081883883577,0.24722785239116973,0.26158547362699947,0
2015-05-06,Singapore ETF,17.436044692993164,-0.0014790743906368808,-0.016751614697373518,0.027397078605492675,0.007083059446109095,51.250110759961004,0.22284740270742986,0.25383785944308557,0
2015-05-07,Singapore ETF,17.358552932739258,-0.0044443428322391565,-0.017543781999603603,0.02673818691301788,0.007109050271903858,49.397626804406194,0.19502466036849242,0.24207521962816694,0
2015-05-08,Singapore ETF,17.526453018188477,0.009672470170744907,-0.00876521709864031,0.039050550100677706,0.007288128383974459,58.06459808809985,0.18439745127418306,0.2305396659573702,0
2015-05-11,Singapore ETF,17.41021156311035,-0.006632343404423757,-0.011005102422797619,0.03612595017359266,0.007430553314560418,55.67023179690177,0.16469707221942187,0.21737114720978054,0
2015-05-12,Singapore ETF,17.319805145263672,-0.005192723679374289,-0.008135837597828544,0.009029473047202474,0.005953433574035662,49.494976617216,0.14017350461644895,0.20193161869111426,0
2015-05-13,Singapore ETF,17.461872100830078,0.008202572394716334,0.0014812652921962766,0.005204195329377992,0.005612977715637859,51.45637471306228,0.1306954409314791,0.18768438313918723,0
2015-05-14,Singapore ETF,17.603944778442383,0.008136165285825836,0.01413665336355896,0.01112756238657786,0.005870718481300101,50.0,0.133113633797727,0.1767702332708952,0
2015-05-15,Singapore ETF,17.629779815673828,0.0014675709084865929,0.0058954768188475,0.014869913782388666,0.005836151296885463,48.97964719391677,0.1355521795114214,0.16852662251900044,0
2015-05-18,Singapore ETF,17.461872100830078,-0.009524095967124335,0.0029672550234363104,0.007451357862044761,0.0062459714904719785,37.62355390752026,0.12252361921967037,0.15932602185913441,0
2015-05-19,Singapore ETF,17.37146759033203,-0.005177251899225022,0.0029828537119822585,0.005983777726084938,0.006304460678796313,36.53832226916114,0.10370802135341606,0.14820242175799075,0
2015-05-20,Singapore ETF,17.319805145263672,-0.0029739827564777555,-0.008135837597828544,-0.0007451027732326976,0.006291354045772764,36.893042408531606,0.08366337759117215,0.13529461292462702,0
2015-05-21,Singapore ETF,17.37146759033203,0.0029828537119822585,-0.013205971220441537,-0.002964836965713813,0.00621289926530179,38.67941351849891,0.07112667649981219,0.12246102563966406,0
2015-05-22,Singapore ETF,17.34563636779785,-0.0014869913782388222,-0.01611724314465668,-0.014673325433334328,0.005702165727755706,40.19615224240178,0.05843330402949931,0.10965548131763111,0
2015-05-26,Singapore ETF,17.035661697387695,-0.0178704697733445,-0.024408058940147748,-0.03511334153790846,0.006793091237289957,35.65223309623393,0.023095123354458735,0.09234340972499665,0
2015-05-27,Singapore ETF,16.906503677368164,-0.007581626256368823,-0.026765954606082887,-0.04938270148508128,0.006557851716206409,33.33325329094288,-0.015157881601670198,0.07084315145966327,0
2015-05-28,Singapore ETF,16.854846954345703,-0.0030554349975749906,-0.026845463157252558,-0.049526349342112086,0.00655841741163892,33.88430054665483,-0.04907620946821467,0.04685927927408769,0
2015-05-29,Singapore ETF,16.635278701782227,-0.01302700956930758,-0.042379199380916166,-0.05847952521947675,0.0069662844537969355,22.400039695854147,-0.0926065410841801,0.018966115202434134,0
2015-06-01,Singapore ETF,16.544870376586914,-0.005434734627297044,-0.04616527028651185,-0.06428009256362666,0.006929510790122569,22.764295971146325,-0.13286821668395987,-0.011400751174844669,0
2015-06-02,Singapore ETF,16.519039154052734,-0.0015612828596550665,-0.030325945214924155,-0.06162855189810712,0.00693488989197618,23.72884325612364,-0.16495870715165495,-0.04211234237020672,0
2015-06-03,Singapore ETF,16.583614349365234,0.0039091374934272505,-0.019098527653305664,-0.050295738417594715,0.007004757509591594,19.642988998006345,-0.18306966037461692,-0.07030380597108876,0
2015-06-04,Singapore ETF,16.480289459228516,-0.006230541060590511,-0.022222539079218118,-0.054814910754887425,0.007046847238122515,10.091817697769784,-0.20341533108300425,-0.09692611099347187,1
2015-06-05,Singapore ETF,16.312387466430664,-0.010188048772640346,-0.019410028598857765,-0.06026801141559812,0.007232365705434329,7.499843091793153,-0.23043143911381492,-0.12362717661754048,1
2015-06-08,Singapore ETF,16.24781036376953,-0.0039587768984783445,-0.01795481052772463,-0.07295501566072748,0.006580425648497026,8.035580074947063,-0.2541233559985123,-0.14972641249373486,1
2015-06-09,Singapore ETF,16.28655433654785,0.002384565791382798,-0.014073749407382818,-0.06454012477041704,0.006681378048049449,11.110776858735676,-0.26669871919368404,-0.1731208738337247,0
2015-06-10,Singapore ETF,16.596534729003906,0.019032901990843065,0.0007791051676961924,-0.04175973171716385,0.008317526886550918,28.12506489760601,-0.24878412948749684,-0.18825352496447917,0
2015-06-11,Singapore ETF,16.635278701782227,0.0023344615855629414,0.009404521864567306,-0.047337043489658726,0.008033712663814932,27.558992856785707,-0.22882264821985032,-0.1963673496155534,0
2015-06-12,Singapore ETF,16.67402458190918,0.0023291392240276654,0.02216947802537983,-0.05282453496854722,0.007732505442123632,29.687406258797253,-0.20748480609723785,-0.1985908409118903,0
2015-06-15,Singapore ETF,16.480289459228516,-0.011618977873575909,0.014308333877245616,-0.0652016286342586,0.007914485399374817,31.932663609682237,-0.20385727796888986,-0.19964412832329023,0
2015-06-16,Singapore ETF,16.531949996948242,0.0031346863080004006,0.015067377379493374,-0.053254433345530594,0.007899709055223135,37.16801668640073,-0.19457096912751481,-0.19862949648413517,0
2015-06-17,Singapore ETF,16.751516342163086,0.013281333735909895,0.009338191115783712,-0.03568790287551615,0.008639075431787427,46.825213576541216,-0.16756277404516595,-0.19241615199634135,0
2015-06-18,Singapore ETF,16.738601684570312,-0.0007709545410087282,0.006211076149690076,-0.033557159322447516,0.008637094139227303,53.636316037488875,-0.14552318905591122,-0.18303755940825533,0
2015-06-19,Singapore ETF,16.583614349365234,-0.00925927614060773,-0.005422220178446735,-0.04535329193517712,0.008723375329553454,51.30425737653763,-0.13896098608575258,-0.17422224474375478,0
2015-06-22,Singapore ETF,16.712766647338867,0.007787946297640236,0.014106377723855479,-0.03648581735714851,0.009009693238927089,56.09739112894995,-0.12193331057464363,-0.16376445790993258,0
2015-06-23,Singapore ETF,16.725685119628906,0.0007729703024421664,0.01171883067130186,-0.01819574626833087,0.008188486273389858,54.62183205386904,-0.10617245236388939,-0.15224605680072395,0
2015-06-24,Singapore ETF,16.699857711791992,-0.0015441763761655514,-0.0030838181640351348,-0.012222868164799672,0.00803857082542182,57.52226614826673,-0.09467456519015727,-0.14073175847861064,0
2015-06-25,Singapore ETF,16.699857711791992,0.0,-0.0023146481114987294,-0.009195529509910538,0.008018139668308335,65.00016244650342,-0.08458733660458151,-0.12950287410380482,0
2015-06-26,Singapore ETF,16.46409034729004,-0.0141179265458935,-0.007207355378459512,-0.010290681482471808,0.008111502500018028,57.3929552652957,-0.09452793204219745,-0.12250788569148335,0
2015-06-29,Singapore ETF,16.228330612182617,-0.014319633222021788,-0.028985986903214855,-0.019132199721083376,0.00862391875776643,48.246019269310686,-0.12004595084614067,-0.12201549872241482,0
2015-06-30,Singapore ETF,16.46409034729004,0.014527664042685684,-0.01564030235340641,-0.003326392428170677,0.009286860025017255,45.82336375633211,-0.11986361120138866,-0.1215851212182096,0
2015-07-01,Singapore ETF,16.490291595458984,0.0015914179050442456,-0.012548976161936398,-0.005627407387812422,0.009248242271867792,45.3913711966611,-0.11626465736707559,-0.12052102844798279,0
2015-07-02,Singapore ETF,16.542678833007812,0.003176853316726902,-0.009411989101751117,0.003785696479036149,0.009166479098168256,45.860877196145964,-0.10794097193895169,-0.11800501714617659,0
2015-07-06,Singapore ETF,16.542678833007812,0.0,0.004773326923021237,0.014117575802503834,0.00883418617749749,52.23954581928625,-0.10018946943043616,-0.11444190760302851,0
2015-07-07,Singapore ETF,16.477191925048828,-0.0039586640483110225,0.015334991553560773,0.014117690700698127,0.008834183019610265,48.053708928845026,-0.09819862143980274,-0.11119325037038336,0
2015-07-08,Singapore ETF,16.21523666381836,-0.0158980524364859,-0.015114936702995019,-0.004378929468798143,0.00957011598052788,31.49633763515871,-0.11641648363715262,-0.11223789702373722,0
2015-07-09,Singapore ETF,16.202136993408203,-0.0008078618081095446,-0.017474196886253512,-0.023763860470611298,0.008435180763491913,31.492316924874842,-0.13040804187421173,-0.11587192599383213,0
2015-07-10,Singapore ETF,16.398603439331055,0.012125958816592064,-0.00870931456332713,-0.014227309724953119,0.008919407340403173,43.794835970875084,-0.12421142039801225,-0.11753982487466816,0
2015-07-13,Singapore ETF,16.477191925048828,0.004792388937784997,-0.0039586640483110225,-0.01180474791154551,0.00897992342055083,41.82156010748402,-0.1116718358178268,-0.1163662270632999,0
2015-07-14,Singapore ETF,16.42479705810547,-0.003179842001094113,-0.003179842001094113,-0.003367198207308908,0.00862390294535857,39.832763158912385,-0.10475440895626775,-0.11404386344189348,0
2015-07-15,Singapore ETF,16.37240982055664,-0.0031895211468062623,0.009692930174062031,-0.009650414888809355,0.008613709506906944,39.130390737877526,-0.10232002898080594,-0.11169909654967597,0
2015-07-16,Singapore ETF,16.529584884643555,0.009599995712883391,0.020210166805068486,-0.013248439901582865,0.008339831578989862,44.881873512239196,-0.08670852925542505,-0.10670098309082579,0
2015-07-17,Singapore ETF,16.490291595458984,-0.0023771491818330714,0.005591217353791311,-0.014834577809460736,0.008348953088162664,50.89304869153447,-0.07662367328866182,-0.100685521130393,0
2015-07-20,Singapore ETF,16.542678833007812,0.003176853316726902,0.003974397352223047,-0.0024684315189100747,0.008139493128336278,62.24495406164046,-0.06367018971207727,-0.09328245484672987,0
2015-07-21,Singapore ETF,16.542678833007812,0.0,0.007177061274201257,-0.010177118960620235,0.007926163598168593,53.75008418872108,-0.052795862810626204,-0.08518513643950913,0
2015-07-22,Singapore ETF,16.42479705810547,-0.007125918123196184,0.0031997267429166865,-0.01798958065821299,0.008056097071298625,47.12618089543845,-0.05307810311867556,-0.07876372977534242,0
2015-07-23,Singapore ETF,16.38550567626953,-0.002392198923185318,-0.008716444446700944,-0.018823635563103847,0.00806202631322792,43.02325581395349,-0.05582870814330221,-0.07417672544893439,0
2015-07-24,Singapore ETF,16.333112716674805,-0.0031975186259038946,-0.009531600934665319,-0.021960965263687515,0.008074542101019226,41.11104459161434,-0.06152701132806371,-0.07164678262476026,0
2015-07-27,Singapore ETF,16.097349166870117,-0.014434698020787673,-0.0269200454553421,-0.02227521671006183,0.008101730278116694,35.92212694664961,-0.08409768006033858,-0.07413696211187593,0
2015-07-28,Singapore ETF,16.13664436340332,0.002441097358692801,-0.02454466254850618,-0.0056497646597406526,0.0075067433090974835,46.51140344787297,-0.09768821475607936,-0.07884721264071662,0
2015-07-29,Singapore ETF,16.189035415649414,0.0032467129513564785,-0.014354006422241272,-0.016706354608039375,0.006720007898451961,49.43804230267668,-0.10304347036694494,-0.08368646418596229,0
2015-07-30,Singapore ETF,15.900883674621582,-0.01779919146691622,-0.02957626155839721,-0.035742722766631374,0.007683441400023915,30.208278819513183,-0.12905136256152971,-0.09275944386107578,0
2015-07-31,Singapore ETF,15.769902229309082,-0.008237368940793632,-0.034482740499961806,-0.04671411513816004,0.007718924154337276,22.999815787116887,-0.15840590778094565,-0.10588873664504975,0
2015-08-03,Singapore ETF,15.586533546447754,-0.011627762822811194,-0.03173290304677434,-0.057798697309667246,0.007965710001071718,20.908994027457936,-0.194226988761951,-0.12355638706843,0
2015-08-04,Singapore ETF,15.59963321685791,0.0008404479656185515,-0.033278985051149235,-0.05325899656827093,0.008005659934648158,22.429844217723655,-0.21903353731820374,-0.14265181711838476,0
2015-08-05,Singapore ETF,15.507946968078612,-0.005877461829052244,-0.04207097149916772,-0.04361883273143641,0.0074291460542777405,11.764596707357711,-0.2432867614478802,-0.16277880598428385,0
2015-08-06,Singapore ETF,15.468650817871094,-0.002533936328799946,-0.02718294565228152,-0.04527095258085567,0.007422130962205856,11.764571513415802,-0.2626508121478217,-0.18275320721699143,0
2015-08-07,Singapore ETF,15.468650817871094,0.0,-0.019102934631902713,-0.056709257279161096,0.006636448503580207,8.163441192553663,-0.27482890529281434,-0.201168346832156,0
2015-08-10,Singapore ETF,15.62582778930664,0.010161000677186394,0.002521037967922135,-0.05166924920307159,0.007058832645969564,18.182058878818935,-0.26869985912047056,-0.21467464928981894,0
2015-08-11,Singapore ETF,14.984027862548828,-0.041073019324903925,-0.039462809525792064,-0.08771914748533438,0.011128054795974143,13.333514551494758,-0.3120335081670298,-0.23414642106526112,0
2015-08-12,Singapore ETF,14.656579971313477,-0.02185312882751489,-0.05489875600668348,-0.10480007940485503,0.0117743919580234,11.62805858393098,-0.36854963469046353,-0.2610270637903016,0
2015-08-13,Singapore ETF,14.774460792541504,0.008042860030017085,-0.04487721867298111,-0.10618077249674973,0.01167433900502534,16.384301642770012,-0.39922505708589817,-0.28866666244942096,0
2015-08-14,Singapore ETF,14.866145133972168,0.006205596449039064,-0.03895011213278177,-0.09849106985676748,0.011950846048493311,21.686827842028322,-0.4113950837820326,-0.31321234671594333,0
2015-08-17,Singapore ETF,14.61728572845459,-0.016740009146613555,-0.06454327248776126,-0.11638943873536745,0.012054058477327554,18.131908797373683,-0.4360937742686435,-0.33778863222648337,0
2015-08-18,Singapore ETF,14.538698196411133,-0.005376342332179762,-0.02972029084721306,-0.12114003160105558,0.011970575946431786,15.760934513610508,-0.45674396140243445,-0.36157969806167356,0
2015-08-19,Singapore ETF,14.433917045593262,-0.007207051787053165,-0.015192011107367565,-0.12121184849159083,0.01197086057842664,17.058889538001353,-0.476076433878454,-0.3844790452250297,0
2015-08-20,Singapore ETF,14.211249351501465,-0.015426699030377078,-0.03812060886339497,-0.13269388005015648,0.012097017764085892,16.384239590086523,-0.5035602504880305,-0.4082952862776299,0
2015-08-21,Singapore ETF,13.87070369720459,-0.02396310457116113,-0.0669602931894423,-0.15076177224665155,0.012630829833896101,15.343960390852175,-0.5465206119865904,-0.435940351419422,0
2015-08-24,Singapore ETF,13.333687782287598,-0.03871583782913757,-0.08781370016379231,-0.1716842540926179,0.014328578424318617,12.227062156413254,-0.6167897361513575,-0.4721102283658091,1
2015-08-25,Singapore ETF,13.687335014343262,0.026522837329778115,-0.058558419094085656,-0.1517855443734576,0.016248174578094177,22.08841060454715,-0.6366037751916611,-0.5050089377309795,0
2015-08-26,Singapore ETF,13.909997940063477,0.016267807099547227,-0.03629777723364014,-0.14077660694860583,0.016970343642724303,27.376449645496095,-0.6271105664029193,-0.5294292634653676,0
2015-08-27,Singapore ETF,14.211249351501465,0.02165718591304211,0.0,-0.10626040399357417,0.01796449059665689,33.216784730045376,-0.5884948564234893,-0.5412423820569919,0
2015-08-28,Singapore ETF,14.132659912109377,-0.005530086584807137,0.01888557499484178,-0.10382070182761283,0.017952551751493784,29.642809778524395,-0.5578031317310153,-0.5445545319917966,0
2015-08-31,Singapore ETF,13.85760498046875,-0.019462361179791055,0.03929274531814975,-0.11092450805862697,0.018181646912350795,32.936483858757995,-0.5493418817839579,-0.5455120019502289,0
2015-09-01,Singapore ETF,13.556355476379396,-0.02173892996040383,-0.009569396659511065,-0.13098242196300003,0.018452946398191325,33.200001514472405,-0.5604836904789003,-0.5485063396559632,0
2015-09-02,Singapore ETF,13.739727973937988,0.01352668111116584,-0.01224083330990855,-0.11402018576542117,0.019007551715173154,34.509846919603945,-0.5481977437482826,-0.5484446204744271,0
2015-09-03,Singapore ETF,13.752821922302246,0.000952999097878493,-0.032258066680870945,-0.11092298324987282,0.019055614566717737,32.93171187588527,-0.5312802027793015,-0.5450117369354021,0
2015-09-04,Singapore ETF,13.438475608825684,-0.022856859141526686,-0.04911915432769243,-0.13124449138769922,0.019379222226671527,32.28347540126448,-0.5370473030635097,-0.5434188501610236,1
2015-09-08,Singapore ETF,13.739727973937988,0.022417153096922604,-0.008506304422510325,-0.12070399346519001,0.02012425865871551,38.74541134721474,-0.5114139615898878,-0.5370178724467966,1
2015-09-09,Singapore ETF,13.844508171081545,0.007626075082585837,0.021255911679523676,-0.07604895705749493,0.01857118411072395,41.69736740291118,-0.4771442457163104,-0.5250431471006993,1
2015-09-10,Singapore ETF,13.77901840209961,-0.004730378874616137,0.002859621983502869,-0.05987492108878545,0.018082533309331676,43.629332449476955,-0.45008146703652585,-0.5100508110878647,1
